Regulator	Target	MI
Nr1i3	Hao1	1.9124548820835097
Nr1i3	Lipc	1.5900386855286577
Nr1i3	Lilra5	1.5479873917532423
Nr1i3	Slc17a1	2.1722081214469906
Nr1i3	Hexb	1.2998343914736932
Nr1i3	Gm32461	1.6690756992394924
Nr1i3	Cpb2	2.4135302198295188
Nr1i3	Serpinc1	2.4479549489185812
Nr1i3	A830018L16Rik	2.242096601340809
Nr1i3	Slc22a1	2.343309656134538
Nr1i3	Art1	2.340903362695293
Nr1i3	Hnf4a	2.32509463919037
Nr1i3	Otc	1.9426742110980468
Nr1i3	Rgs7	1.0766038138564813
Nr1i3	Gckr	1.8301376065303714
Nr1i3	Ppp1r3a	2.299461153138823
Nr1i3	Sult2a8	1.7461053424286952
Nr1i3	Abcg5	2.2402956490836297
Nr1i3	Cyp2d38-ps	1.8638663812755718
Nr1i3	Igfbp2	2.410030279127138
Nr1i3	Abcd2	1.2309339903080616
Nr1i3	Igfbp1	2.3453446105569635
Nr1i3	Cyp2b9	2.043761353526107
Nr1i3	Igf2bp3	2.001778176113474
Nr1i3	Fxyd2	2.429976492902265
Nr1i3	Gli2	2.2794337903256414
Nr1i3	F2	2.206176302717158
Nr1i3	F5	2.4056657695228045
Nr1i3	Cyp2d26	1.4984302706332588
Nr1i3	Kl	2.3126373810401275
Nr1i3	Crp	1.7276332894006252
Nr1i3	Irx5	1.5439056771250268
Nr1i3	Kcnu1	2.616550081870706
Nr1i3	Gm4952	1.8229091134137745
Nr1i3	Actn2	2.3208272204156666
Nr1i3	Actn3	2.2462774072117497
Nr1i3	Ncapg2	1.3840422743633614
Nr1i3	Dlgap3	1.9362617622963887
Nr1i3	9530036O11Rik	1.9130063614934532
Nr1i3	Grem2	1.4340314176527125
Nr1i3	5830473C10Rik	2.7017951117378907
Nr1i3	Hrg	2.2277105248026388
Nr1i3	Prodh2	2.529082029264653
Nr1i3	Atcayos	2.380704086316866
Nr1i3	Pklr	2.6070414770288743
Nr1i3	Dpys	2.087164670204123
Nr1i3	F11	1.4868351756689036
Nr1i3	Nctc1	2.3760968910275233
Nr1i3	5430431A17Rik	2.278436336384339
Nr1i3	Fras1	1.8200735819827702
Nr1i3	Peg10	1.513981902914045
Nr1i3	Rbfox3	1.7998176946561477
Nr1i3	Neil3	1.4020062229497965
Nr1i3	Kirrel3	1.255897856863922
Nr1i3	Cyp2c68	1.9865133723810038
Nr1i3	Bhmt2	1.9136057350813553
Nr1i3	G6pc	1.9511991817967838
Nr1i3	Fbn1	1.572851448146773
Nr1i3	Pex5l	1.4321071788019548
Nr1i3	Cyp4a32	1.4874106940021843
Nr1i3	Cyp4a14	1.9609375594087233
Kcnh8	Gm34921	1.5653552253787044
Kcnh8	Ccl19	1.7339867624734806
Kcnh8	Gm2564	1.8155545020941632
Kcnh8	Nrk	1.3467718466368286
Kcnh8	Oas3	1.601422419481886
Kcnh8	Hamp	1.9366881349302778
Kcnh8	A730056A06Rik	1.7446526678900591
Kcnh8	Klra4	1.5985613151378741
Kcnh8	Stab2	1.4468541896108267
Kcnh8	Klrk1	1.6371533218764682
Kcnh8	1700042O10Rik	1.5886718186546025
Kcnh8	Nkain2	1.0467651997446117
Kcnh8	Kcnd3	1.2256910382629682
Kcnh8	Olfr111	1.5884740380058533
Kcnh8	Itgb8	1.5916303154157392
Kcnh8	Ctla2a	1.5716865843416405
Kcnh8	Mmp13	1.5851132629321745
Kcnh8	F10	1.624179053788497
Kcnh8	P2ry10	1.5442311815965937
Kcnh8	Egr1	1.7421395814738254
Kcnh8	Gfra1	1.31538831915028
Kcnh8	Nt5e	1.4562018790222728
Nkx2-2	Phactr2	1.6446464601461885
Nkx2-2	Abcb5	1.4439211585727545
Nkx2-2	Myb	2.628803327274265
Nkx2-2	Pcnx2	2.108460558001064
Nkx2-2	Cadm3	2.1647709482244633
Nkx2-2	Cadm2	1.7176630475851251
Nkx2-2	Cldn1	2.0184768776881628
Nkx2-2	Gm16252	1.6540364639484801
Nkx2-2	Eprs	1.5571476129982562
Nkx2-2	Gjb1	2.7124809718320413
Nkx2-2	Gm2163	1.6795811946395878
Nkx2-2	Fam19a4	1.7660736017274026
Nkx2-2	Zeb2	0.6583135942730785
Nkx2-2	Gas6	1.9387908069001583
Nkx2-2	Gm28653	2.4009790625796654
Nkx2-2	Ccl19	2.07099735878339
Nkx2-2	Cyp4a12a	2.6960213710056973
Nkx2-2	Acvrl1	1.4670766248573166
Nkx2-2	Gm18870	2.186551167451076
Nkx2-2	Scand1	2.853873831253831
Nkx2-2	CT485616.1	2.4075647257396744
Nkx2-2	Plp1	1.4742483031517306
Nkx2-2	Brinp2	2.226550857872533
Nkx2-2	Zfp804b	1.6263555011545012
Nkx2-2	Csmd2	2.5191469765381154
Nkx2-2	2010106E10Rik	2.8188559840364666
Nkx2-2	Adamts4	2.6077076323169353
Nkx2-2	AI463229	2.6207864105814345
Nkx2-2	Mylk2	2.3491569608572145
Nkx2-2	Gm11867	2.801464210955389
Nkx2-2	Glis3	1.4970383848776123
Nkx2-2	Ffar2	2.2439068613868023
Nkx2-2	Dab1	1.6522260920609897
Nkx2-2	Serpina1c	2.787424920773024
Nkx2-2	Crnde	2.3661349877019195
Nkx2-2	Col4a5	1.5865718684181127
Nkx2-2	Gm11884	2.2096774525945904
Nkx2-2	Alk	2.301770723101229
Nkx2-2	Pdlim5	1.3278555855818484
Nkx2-2	Gm16272	2.4013850615417893
Nkx2-2	Vwf	2.4829693315835746
Nkx2-2	Inpp4b	1.3153498963945562
Nkx2-2	Neurl1b	1.9679083534490411
Nkx2-2	Slc39a12	1.8806512596752674
Nkx2-2	Cd209b	2.060825185472061
Nkx2-2	Tgfbr1	1.4235741208553803
Nkx2-2	Bcl2a1b	2.5020318302382143
Nkx2-2	Enox1	1.919600728329514
Nkx2-2	6030407O03Rik	1.6359062457103954
Nkx2-2	Ppp2r2b	1.556172624375594
Nkx2-2	Hsd17b6	2.9195304091620855
Nkx2-2	Gucy1b1	1.8125982763341533
Nkx2-2	Dnah17	2.003813668228738
Nkx2-2	Dclk1	1.724235867316609
Nkx2-2	Ptprt	2.210990508171628
Nkx2-2	Ptpro	1.9954354989539036
Nkx2-2	Rpap3-ps2	3.090982516686589
Nkx2-2	C8b	3.0404303738796123
Nkx2-2	Rab6b	2.7915191269934905
Nkx2-2	Sp110	2.095753705535759
Nkx2-2	Cyp21a2-ps	2.2116778865191966
Nkx2-2	Gm47847	2.528884496325902
Nkx2-2	Was	1.687174473643081
Nkx2-2	Adam33	1.650173011842421
Nkx2-2	Npy	1.4829884784680258
Nkx2-2	Gm13629	3.072103430210536
Nkx2-2	D830026I12Rik	2.052030275638872
Nkx2-2	Cacna1h	1.8787123097972316
Nkx2-2	Spta1	1.5157231818385979
Nkx2-2	Gm26561	1.5011673240615018
Nkx2-2	Masp1	1.6208329794413912
Nkx2-2	Lama5	2.4126389512367186
Nkx2-2	Lmtk3	1.8397148058841228
Nkx2-2	Atf7ip2	2.3728394248866405
Nkx2-2	Vwc2l	2.3408587585325664
Nkx2-2	Ndrg4	2.607513684782537
Nkx2-2	Sema6d	1.7195526519026858
Nkx2-2	Lingo2	2.480152327628568
Nkx2-2	Mastl	2.164344982209376
Nkx2-2	Gm26522	2.3752256706438444
Nkx2-2	Iqgap3	2.515803323203248
Nkx2-2	Gap43	2.3240925413149527
Nkx2-2	Kctd16	2.2276600202206778
Nkx2-2	Trim54	3.032231279083227
Nkx2-2	Trim63	2.6279783291010017
Nkx2-2	Schip1	1.8024008759173844
Nkx2-2	Gm40847	2.473792607922409
Nkx2-2	Oas3	2.1893332865291653
Nkx2-2	Sema5b	2.263307200784425
Nkx2-2	Tspan7	1.7579778071639547
Nkx2-2	Tanc2	1.129510021468886
Nkx2-2	B230334C09Rik	3.008837056185641
Nkx2-2	Sult3a1	2.4191920258026576
Nkx2-2	L1cam	2.1975788169355885
Nkx2-2	Gm31522	2.642951775458536
Nkx2-2	Pcdh19	1.6035042207048633
Nkx2-2	Gbp6	1.94226931220238
Nkx2-2	Nr1h4	1.7563729548489668
Nkx2-2	Eml1	1.4086305553984557
Nkx2-2	Ngfr	3.0437739144153872
Nkx2-2	Gipc2	2.254002383428479
Nkx2-2	Myh7b	2.2605699864833944
Nkx2-2	Stmn2	2.4258991161433405
Nkx2-2	Rbpj	1.7979299626523222
Nkx2-2	Plcb4	1.0098953853929675
Nkx2-2	Gm15472	1.759718982910579
Nkx2-2	Gm30624	2.156707427687641
Nkx2-2	Jph1	2.407545844753471
Nkx2-2	Hey2	2.191676749416237
Nkx2-2	Itpkb	1.8089574865745721
Nkx2-2	Usp9y	2.302081906333227
Nkx2-2	Adamts14	1.8460945352737514
Nkx2-2	Adamts18	2.436390754300103
Nkx2-2	Ms4a6b	1.6684509410493051
Nkx2-2	Ucp2	2.1278280680110537
Nkx2-2	Slc17a1	3.0238468497921307
Nkx2-2	Mypn	2.181951644866376
Nkx2-2	Rtn4rl2	2.9109600122231756
Nkx2-2	2310016D03Rik	2.178056885708086
Nkx2-2	Gm29266	2.5497992676667383
Nkx2-2	Ror2	1.7361494007230576
Nkx2-2	Dach1	1.5186475994906097
Nkx2-2	AC132253.9	1.6973268538920223
Nkx2-2	Tubb3	2.8367277610036505
Nkx2-2	Tmem178	2.1909405922884666
Nkx2-2	Cpb2	2.384095226342779
Nkx2-2	B230209E15Rik	2.7945235786765945
Nkx2-2	Egfem1	1.6994149476811744
Nkx2-2	Scnn1b	2.1734867579445023
Nkx2-2	Plcl1	1.2398126655178858
Nkx2-2	Ugt1a10	2.3581274526669986
Nkx2-2	Nfasc	2.0347325255222257
Nkx2-2	Slc13a1	2.353652370704514
Nkx2-2	Il1r2	1.8856452177639635
Nkx2-2	Slc35f3	2.2528515249302616
Nkx2-2	4930511M06Rik	1.605372025754149
Nkx2-2	9030624G23Rik	1.7288236877316905
Nkx2-2	Akr1c20	2.894170552842041
Nkx2-2	Gm47547	2.070703558931906
Nkx2-2	Myoz2	2.0917587190615228
Nkx2-2	Myoz1	2.2803693275659986
Nkx2-2	Gm49708	1.5690885309523814
Nkx2-2	Slc22a4	2.3148772128640474
Nkx2-2	Tmcc2	1.8105998730752422
Nkx2-2	Art1	2.6769158051334463
Nkx2-2	Cyp2f2	1.635531848717723
Nkx2-2	Arl15	0.441243195679367
Nkx2-2	Elavl2	2.380381357019702
Nkx2-2	Stard8	1.5338283869064524
Nkx2-2	Ifi47	2.345773149642294
Nkx2-2	Grin2b	1.7474603655581245
Nkx2-2	Cmya5	2.197057549665945
Nkx2-2	B3gnt5	2.334292241313094
Nkx2-2	Hnf4a	2.31175882006739
Nkx2-2	Klra4	2.1849840588234732
Nkx2-2	Plekha4	1.7093126863992234
Nkx2-2	Anks1b	1.7643041995974498
Nkx2-2	Ncr1	2.479594459678728
Nkx2-2	Gal	2.3595787730070708
Nkx2-2	Gm12877	2.969742491966979
Nkx2-2	Gpc6	1.269609577016702
Nkx2-2	Rgs3	1.4758780206236821
Nkx2-2	Rgs1	1.6485604443105455
Nkx2-2	Trp63	2.5011500053839484
Nkx2-2	Slc8a1	1.8455114288148788
Nkx2-2	Gm35177	2.9364309314604524
Nkx2-2	Ampd1	2.397699649212617
Nkx2-2	Gm49339	2.129213963971024
Nkx2-2	Gm18600	2.8400125641938825
Nkx2-2	Gclc	1.908957154896049
Nkx2-2	Ptch1	1.6633937972635016
Nkx2-2	Elmo1	0.9443742284915269
Nkx2-2	Basp1	1.94410709168974
Nkx2-2	Epb41l4b	2.042042029951049
Nkx2-2	Epb41l4a	1.4202667951880823
Nkx2-2	Igsf11	1.5054230972398113
Nkx2-2	Vcan	2.0629766090713995
Nkx2-2	9930111J21Rik1	2.0838502180371057
Nkx2-2	Cplx2	2.516505263705029
Nkx2-2	Proz	3.0461620176334163
Nkx2-2	Igfbp7	1.2814624313535132
Nkx2-2	Unc45b	2.1084020999540485
Nkx2-2	Abcg5	2.3675988845303744
Nkx2-2	Asb14	2.7194847409050293
Nkx2-2	Snhg14	2.1568248537277537
Nkx2-2	1700042O10Rik	2.3992548994092338
Nkx2-2	Clmn	2.1665144930674742
Nkx2-2	Scn4a	2.5253781943361626
Nkx2-2	Sept11	1.6885894898180922
Nkx2-2	Lars2	1.1282189868846464
Nkx2-2	Synpo2l	3.11943003027181
Nkx2-2	Stxbp6	1.5490818934062789
Nkx2-2	Gm31641	2.684829100761196
Nkx2-2	Pde4dip	1.8419167471439994
Nkx2-2	Vstm4	1.6151521528974637
Nkx2-2	Gata4	1.6962435362731565
Nkx2-2	Clec7a	2.39753754021693
Nkx2-2	Sox11	3.012558034138826
Nkx2-2	Gm7609	2.7138055083927917
Nkx2-2	Gm6325	2.3426338192880523
Nkx2-2	Gli2	2.2869006881489367
Nkx2-2	Gm49364	1.9906802896067983
Nkx2-2	Cyp7b1	1.6944879754145976
Nkx2-2	Nhsl1	1.9101139038612294
Nkx2-2	Pax3	2.9902715243867384
Nkx2-2	F2	2.9892745354362504
Nkx2-2	Olfr111	2.470885773438158
Nkx2-2	Pcx	0.870789090453358
Nkx2-2	Kcnb2	1.5566675054666028
Nkx2-2	Gm36041	2.3295978579744814
Nkx2-2	Fmo3	2.6906350146012534
Nkx2-2	Abi1	1.3256715546432911
Nkx2-2	Tnc	1.4004058117032967
Nkx2-2	Mitf	1.5492466254202544
Nkx2-2	Olfr933	2.519988674346329
Nkx2-2	Gm45881	1.9983047717840972
Nkx2-2	Hp	1.9850259057607484
Nkx2-2	Gria1	2.408600158062928
Nkx2-2	Setbp1	1.3486800664987726
Nkx2-2	Itga9	1.0820033016901949
Nkx2-2	Slc1a2	2.459961418098982
Nkx2-2	Slc38a4	1.7249553286476216
Nkx2-2	Adcyap1r1	1.989706698465814
Nkx2-2	Shank1	2.041647312806022
Nkx2-2	Inmt	1.8957857051310727
Nkx2-2	Slc12a1	2.0220318919139997
Nkx2-2	Arhgap20	2.3540642929806905
Nkx2-2	Ubash3b	1.6159387535192593
Nkx2-2	Arhgap28	1.6042943915079189
Nkx2-2	Cyp2s1	2.7040228784551372
Nkx2-2	Fam107b	1.719977724604088
Nkx2-2	Kcnk5	1.947886912439225
Nkx2-2	Sgca	3.239568528648047
Nkx2-2	H2-DMb1	2.3298095655255255
Nkx2-2	Cpt1b	2.072385197701779
Nkx2-2	Sorl1	2.113180344665283
Nkx2-2	Trib2	2.019192912070224
Nkx2-2	Gm973	2.109871119272576
Nkx2-2	Gm26714	2.3990021275802063
Nkx2-2	Dcstamp	2.4006346253873114
Nkx2-2	Pknox2	2.0049175789807636
Nkx2-2	Oas1a	2.3041918317840175
Nkx2-2	Gm21057	2.8225354248784784
Nkx2-2	Hal	1.627891079373243
Nkx2-2	Tg	2.1807296306327055
Nkx2-2	Tfec	1.6630880117192612
Nkx2-2	Mapt	1.0873360673057002
Nkx2-2	6030498E09Rik	2.0702780143851642
Nkx2-2	Actn3	2.254825348391647
Nkx2-2	Slc43a1	2.161294721712043
Nkx2-2	Lrrc32	2.0056750059210033
Nkx2-2	Vegfc	2.2245544749882162
Nkx2-2	Fendrr	2.268643934113365
Nkx2-2	Tjp1	1.5089771971677397
Nkx2-2	Gm6249	2.0899673485404877
Nkx2-2	Pcdhgb2	1.5656496500035972
Nkx2-2	Htra3	2.2086357630135067
Nkx2-2	Grip2	2.6624701447677963
Nkx2-2	Tnxb	1.9015248890945582
Nkx2-2	Gulo	2.065103639203218
Nkx2-2	Cyp11b2	2.2913035535149686
Nkx2-2	Scg2	1.4539181435447226
Nkx2-2	Cfap100	1.6101952509496735
Nkx2-2	Cdk5rap1	2.3493662535729465
Nkx2-2	Pde2a	0.9652874277530028
Nkx2-2	Aox1	1.8652563887668308
Nkx2-2	Lgi1	2.0856885363981235
Nkx2-2	Pcdhgb1	1.7961202144797532
Nkx2-2	Pcdhga6	1.6169378651707227
Nkx2-2	Pcdhga1	1.5351951507668486
Nkx2-2	Pcdhga2	1.518580679390217
Nkx2-2	Dnah8	2.427669937025236
Nkx2-2	Pcdhga3	1.6008560720001563
Nkx2-2	Pcdhga4	1.7150051339251364
Nkx2-2	Usp18	2.7892376434788506
Nkx2-2	A430048G15Rik	1.9335168758840595
Nkx2-2	Spi1	1.6364942252933936
Nkx2-2	Prkd1	1.3327463979515484
Nkx2-2	Hecw1	2.454545223886347
Nkx2-2	Hpn	2.035342588770555
Nkx2-2	Pkib	2.0994128350708525
Nkx2-2	Prodh2	2.3161377884151895
Nkx2-2	Atcayos	2.3635285453495207
Nkx2-2	Adcy4	1.8060208908589557
Nkx2-2	Adcy5	2.0677461968371906
Nkx2-2	Mmp13	2.5319737924541186
Nkx2-2	Myzap	1.7167196148957142
Nkx2-2	Ankfn1	2.1964851841781865
Nkx2-2	Dmd	1.3270668283345337
Nkx2-2	Gm3164	2.2901710393160415
Nkx2-2	F10	1.8325021091330465
Nkx2-2	Smoc1	1.3739030515398882
Nkx2-2	P2ry10	2.3223948271336043
Nkx2-2	Nefl	2.7231497978625177
Nkx2-2	Nefm	2.586366508468918
Nkx2-2	1110018N20Rik	2.594177708134
Nkx2-2	Ecel1	2.1002758835077193
Nkx2-2	Rergl	3.0346009248049004
Nkx2-2	Elmod1	1.7667595169303834
Nkx2-2	Slc15a5	2.643666965001556
Nkx2-2	Lrfn5	2.483814389487749
Nkx2-2	Slc15a2	1.920181030812235
Nkx2-2	Slc5a12	2.1556932124442634
Nkx2-2	Sptb	2.167853298373169
Nkx2-2	Gm43302	2.0115780320995773
Nkx2-2	Il1rl1	1.8555435130700006
Nkx2-2	Dnase1l3	1.5261471554049404
Nkx2-2	Gzmk	2.3052816110533683
Nkx2-2	Nctc1	2.6123910622786397
Nkx2-2	C130050O18Rik	2.206900242339202
Nkx2-2	Nrgn	3.0407726911755897
Nkx2-2	2010109I03Rik	1.5663444908312645
Nkx2-2	Cntnap2	2.2658580122597356
Nkx2-2	Khdrbs3	1.4054416996015613
Nkx2-2	Htr3a	3.0237056680253813
Nkx2-2	Pcdha11.1	2.123495819224283
Nkx2-2	Gm12688	2.4111173069517022
Nkx2-2	Myo7a	1.7163190736920484
