Regulator	Target	MI
Spi1	Sult3a1	1.678464869530905
Spi1	Cyth4	1.996870988967232
Spi1	Lockd	1.5854905867016713
Spi1	Plcg2	1.531081165294819
Spi1	Srms	1.9230240327416679
Spi1	Gipc2	1.7186289625056572
Spi1	Ms4a8a	2.0391091380619004
Spi1	Lilra5	2.374488430951689
Spi1	Cd300c2	2.417270214266422
Spi1	Ms4a6b	2.521907386837227
Spi1	Ms4a6c	2.1925707762130493
Spi1	Ms4a6d	2.2393840029513026
Spi1	Ncf4	2.309778368873404
Spi1	Ms4a4a	2.6948005178264403
Spi1	Anxa3	1.7115849622559134
Spi1	Upp1	2.007075427101306
Spi1	Irx3os	1.7901643129299742
Spi1	Fyb	2.1892544563534146
Spi1	Efr3b	1.6487072464966
Spi1	Gm32401	1.8384012118263744
Spi1	Prc1	1.6709479697261065
Spi1	Vsig2	1.9122884767985049
Spi1	Ccr1	1.8990048929798267
Spi1	Spag6l	1.7627573216198353
Spi1	Mis18bp1	1.5494073207022732
Spi1	Ifi47	1.9775117193570386
Spi1	B3gnt5	1.9455876051702052
Spi1	Anln	1.663417160374065
Spi1	Ctss	1.9592612320124454
Spi1	Kif14	1.6444376497455782
Spi1	Gm12877	1.6310164182786444
Spi1	Kif23	1.8388170991710941
Spi1	Runx3	2.1361402460556604
Spi1	Scn9a	1.547428406369721
Spi1	Stap1	2.105141492272425
Spi1	Rgs1	2.0802810169538013
Spi1	Gm49339	1.8759884697693936
Spi1	Podxl	2.0068105711359108
Spi1	Ifi203-ps	1.9634699343964082
Spi1	Cybb	2.0752851921993445
Spi1	Clec4n	2.066151052452878
Spi1	Unc45b	1.7714698437904284
Spi1	Ckap2	1.6404090778423495
Spi1	1700042O10Rik	1.7912306381418137
Spi1	Gm1966	2.383320744840798
Spi1	Hcrtr2	1.6514906905562992
Spi1	Gm5431	1.707351326103585
Spi1	Selplg	1.9959895097013192
Spi1	Clec9a	1.861747501922479
Spi1	Kcna2	2.0132830608137597
Spi1	Clec7a	2.0780526084556614
Spi1	Sox10	1.7737416357727191
Spi1	Mrc1	1.7652142768651027
Spi1	Gm8995	2.1369062736902062
Spi1	Cdca2	1.7014740749679396
Spi1	Chst7	1.6193544291762079
Spi1	Olfr111	2.05320920174102
Spi1	Olfr933	1.7270578716857967
Spi1	Mir142hg	2.0444927363698273
Spi1	Ccdc85a	1.5412636527028338
Spi1	Ly86	2.1276970292884574
Spi1	Efcab11	1.7363033921087494
Spi1	Esco2	1.6743105273310483
Spi1	Ttk	1.7310418106493835
Spi1	Fam107b	1.5536388737060953
Spi1	Kcnk6	1.6814273912466637
Spi1	H2-DMb1	2.2386117963959835
Spi1	Nkx2-2	1.6037239774318959
Spi1	Trib2	1.8024416316661922
Spi1	Dcstamp	1.8864970625899318
Spi1	Ikzf1	1.9922240457265001
Spi1	Icam1	1.8046204713754124
Spi1	Ctla2a	1.90121652545964
Spi1	Gm8013	1.7937637890564764
Spi1	Tg	1.7302232044912431
Spi1	Gm4951	1.6688563970377652
Spi1	Klhl6	1.7609877714834905
Spi1	Dlgap5	1.6735897395213009
Spi1	Lrrc25	2.1079815365094507
Spi1	C1qc	1.9172704265780292
Spi1	Atp8b4	2.247633199773522
Spi1	Gm40645	1.7736437180134077
Spi1	Pik3cg	1.7637282221719897
Spi1	Cxcl16	1.6909095962798846
Spi1	E330020D12Rik	2.1302603883622684
Spi1	Pilrb1	2.281126499973108
Spi1	Pilrb2	2.1086936584386056
Spi1	Siglec1	2.1450495824691416
Spi1	Pkib	1.7575222921878213
Spi1	Clec4a3	2.1386557591412503
Spi1	Mmp13	1.8961995132698917
Spi1	Gm3164	1.8210722274661117
Spi1	P2ry10	1.9875871107133039
Spi1	Tgtp2	1.9525690469136592
Spi1	Ifi209	2.1711945718456906
Spi1	Ifi207	2.4466226199021777
Spi1	Il1rl2	1.8584540057133125
Spi1	Lcp1	2.187630539239068
Spi1	Gzmk	1.9780083706734786
Spi1	C130050O18Rik	1.8366510493035895
Spi1	Nrgn	1.6304181665619266
Spi1	Gm2245	2.000111577166268
Spi1	Nlrc4	2.1353256140798615
Spi1	Gm12688	1.8625017353087419
Spi1	Pcdha1	1.6758053069505365
Spi1	B130024G19Rik	1.6230782938136015
Spi1	Pcdha5	1.6060441307226627
